species,longitude,latitude,year,source
Desmodus rotundus,-50.518092,-19.007631,2011,portalbio
Desmodus rotundus,-50.257556,-18.245389,2011,portalbio
Desmodus rotundus,-50.518092,-19.007631,2011,portalbio
Desmodus rotundus,-48.4,-22.8,2009,portalbio
Desmodus rotundus,-48.4,-22.8,2009,portalbio
Desmodus rotundus,-48.4,-22.8,2009,portalbio
Desmodus rotundus,-48.4,-22.8,2009,portalbio
Desmodus rotundus,-48.4,-22.8,2009,portalbio
Desmodus rotundus,-48.4,-22.8,2009,portalbio
Desmodus rotundus,-48.4,-22.8,2009,portalbio
Desmodus rotundus,-48.4,-22.8,2010,portalbio
Desmodus rotundus,-48.4,-22.8,2010,portalbio
Desmodus rotundus,-36.332503,-9.865519,2014,portalbio
Desmodus rotundus,-36.478492,-9.798228,2014,portalbio
Desmodus rotundus,-36.305678,-9.910319,2014,portalbio
Desmodus rotundus,-42.916667,-20.75,2014,portalbio
Desmodus rotundus,-50.257556,-18.245389,2011,portalbio
Desmodus rotundus,-43.381944,-22.883611,2008,portalbio
Desmodus rotundus,-44.102411,-22.521111,2012,portalbio
Desmodus rotundus,-56.290083,-20.911861,2015,portalbio
Desmodus rotundus,-56.630211,-21.109369,2015,portalbio
Desmodus rotundus,-56.290083,-20.911861,2016,portalbio
Desmodus rotundus,-56.654447,-20.629194,2015,portalbio
Desmodus rotundus,-56.777167,-20.708611,2015,portalbio
Desmodus rotundus,-56.732978,-20.733489,2015,portalbio
Desmodus rotundus,-56.777167,-20.708611,2016,portalbio
Desmodus rotundus,-56.720361,-21.121694,2015,portalbio
Desmodus rotundus,-39.440556,-12.9175,2015,portalbio
Desmodus rotundus,-44.179722,-23.136111,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-45.219722,-22.601389,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-40.0701,-19.1453,2016,portalbio
Desmodus rotundus,-47.366667,-21.916667,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-46.113964,-14.61423,2015,portalbio
Desmodus rotundus,-46.110042,-14.613798,2015,portalbio
Desmodus rotundus,-46.113808,-14.615822,2015,portalbio
Desmodus rotundus,-46.084606,-14.539497,2015,portalbio
Desmodus rotundus,-46.08687,-14.540082,2015,portalbio
Desmodus rotundus,-46.088716,-14.540638,2015,portalbio
Desmodus rotundus,-46.084606,-14.539497,2015,portalbio
Desmodus rotundus,-46.08687,-14.540082,2015,portalbio
Desmodus rotundus,-46.08247,-14.57239,2016,portalbio
Desmodus rotundus,-46.11326,-14.6156,2016,portalbio
Desmodus rotundus,-46.036908,-14.533132,2015,portalbio
Desmodus rotundus,-46.06436,-14.54075,2015,portalbio
Desmodus rotundus,-46.06546,-14.54175,2015,portalbio
Desmodus rotundus,-46.06436,-14.54075,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2013,portalbio
Desmodus rotundus,-43.336256,-18.092339,2013,portalbio
Desmodus rotundus,-43.336256,-18.092339,2013,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2014,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-43.336256,-18.092339,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.20313,-14.3292,2015,portalbio
Desmodus rotundus,-40.898306,-3.808567,2015,portalbio
Desmodus rotundus,-40.864969,-4.047117,2015,portalbio
Desmodus rotundus,-40.293631,-6.007642,2015,portalbio
Desmodus rotundus,-38.188889,-5.749631,2015,portalbio
Desmodus rotundus,-51.455733,-27.675164,2010,portalbio
Desmodus rotundus,-51.455733,-27.675164,2010,portalbio
Desmodus rotundus,-51.455733,-27.675164,2010,portalbio
Desmodus rotundus,-54.824078,-29.250189,2017,portalbio
Desmodus rotundus,-52.415278,-31.800556,2017,portalbio
Desmodus rotundus,-36.13295,-5.782189,2017,portalbio
Desmodus rotundus,-36.241106,-5.79825,2017,portalbio
Desmodus rotundus,-36.241333,-5.811194,2017,portalbio
Desmodus rotundus,-36.215469,-5.765469,2017,portalbio
Desmodus rotundus,-56.483889,-21.125278,2017,portalbio
Desmodus rotundus,-47.969167,-24.057358,2016,portalbio
Desmodus rotundus,-47.933044,-24.201425,2017,portalbio
Desmodus rotundus,-49.196389,-27.111917,2016,portalbio
Desmodus rotundus,-45.102778,-22.835278,2017,portalbio
Desmodus rotundus,-45.210556,-22.858056,2017,portalbio
Desmodus rotundus,-45.093331,-22.894167,2017,portalbio
Desmodus rotundus,-45.093333,-22.894167,2017,portalbio
Desmodus rotundus,-48.794717,-2.173889,2011,portalbio
Desmodus rotundus,-48.794717,-2.173889,2011,portalbio
Desmodus rotundus,-41.281583,-21.220111,2012,portalbio
Desmodus rotundus,-41.281583,-21.220111,2012,portalbio
Desmodus rotundus,-41.846667,-20.690556,2010,portalbio
Desmodus rotundus,-43.942222,-19.712222,2010,portalbio
Desmodus rotundus,-43.942222,-19.712222,2010,portalbio
Desmodus rotundus,-44.001667,-19.487222,2010,portalbio
Desmodus rotundus,-43.9425,-19.712778,2010,portalbio
Desmodus rotundus,-43.40385,-22.587925,2011,portalbio
Desmodus rotundus,-43.40385,-22.587925,2011,portalbio
Desmodus rotundus,-50.060278,-25.259717,2012,portalbio
Desmodus rotundus,-50.060278,-25.259722,2011,portalbio
Desmodus rotundus,-50.060278,-25.259717,2011,portalbio
Desmodus rotundus,-41.678889,-20.777222,2010,portalbio
Desmodus rotundus,-41.678889,-20.777222,2010,portalbio
Desmodus rotundus,-41.678889,-20.777222,2010,portalbio
Desmodus rotundus,-40.033944,-19.48525,2011,portalbio
Desmodus rotundus,-40.025861,-19.507861,2011,portalbio
Desmodus rotundus,-41.678889,-20.777222,2010,portalbio
Desmodus rotundus,-40.044667,-19.497306,2011,portalbio
Desmodus rotundus,-35.177931,-8.048519,2009,portalbio
Desmodus rotundus,-55.794714,-19.142142,2016,portalbio
Desmodus rotundus,-37.280222,-8.48725,2016,portalbio
Desmodus rotundus,-50.500056,2.098611,2010,portalbio
Desmodus rotundus,-50.480028,2.035972,2010,portalbio
Desmodus rotundus,-50.494917,2.097722,2010,portalbio
Desmodus rotundus,-40.107778,-18.987778,2011,portalbio
Desmodus rotundus,-40.401389,-18.710556,2011,portalbio
Desmodus rotundus,-43.567778,-22.501942,2012,portalbio
Desmodus rotundus,-40.027631,-19.151106,2012,portalbio
Desmodus rotundus,-40.027631,-19.151106,2012,portalbio
Desmodus rotundus,-40.027631,-19.151106,2012,portalbio
Desmodus rotundus,-40.027631,-19.151106,2012,portalbio
Desmodus rotundus,-43.840019,-19.888369,2009,portalbio
Desmodus rotundus,-42.040556,-22.429167,2012,portalbio
Desmodus rotundus,-42.000389,-22.308233,2012,portalbio
Desmodus rotundus,-50.768167,2.060056,2010,portalbio
Desmodus rotundus,-50.773444,2.064722,2010,portalbio
Desmodus rotundus,-37.170139,-10.817639,2011,portalbio
Desmodus rotundus,-37.182139,-10.797667,2011,portalbio
Desmodus rotundus,-50.416667,-28.683333,2007,portalbio
Desmodus rotundus,-50.500056,2.098611,2010,portalbio
Desmodus rotundus,-44.218889,-20.123889,2008,portalbio
Desmodus rotundus,-49.237778,-4.844967,2012,portalbio
Desmodus rotundus,-46.334042,-13.417831,2010,portalbio
Desmodus rotundus,-46.334042,-13.417831,2010,portalbio
Desmodus rotundus,-46.334042,-13.417831,2010,portalbio
Desmodus rotundus,-42.300078,-22.455719,2008,portalbio
Desmodus rotundus,-51.179444,-29.167778,2007,portalbio
Desmodus rotundus,-52.194444,-28.315833,2008,portalbio
Desmodus rotundus,-51.166667,-29.183333,2007,portalbio
Desmodus rotundus,-41.668739,-22.275267,2011,portalbio
Desmodus rotundus,-44.3625,-15.495556,2008,portalbio
Desmodus rotundus,-44.3625,-15.495556,2008,portalbio
Desmodus rotundus,-44.3625,-15.495556,2009,portalbio
Desmodus rotundus,-44.735583,-22.151,2012,portalbio
Desmodus rotundus,-42.038103,-22.427067,2011,portalbio
Desmodus rotundus,-41.804894,-20.529953,2012,portalbio
Desmodus rotundus,-41.643192,-20.802564,2012,portalbio
Desmodus rotundus,-41.816792,-20.588803,2012,portalbio
Desmodus rotundus,-45.892219,-23.177131,2011,portalbio
Desmodus rotundus,-47.717528,-23.816911,2011,portalbio
Desmodus rotundus,-51.179444,-29.167778,2007,portalbio
Desmodus rotundus,-40.751667,-19.751667,2008,portalbio
Desmodus rotundus,-40.750278,-19.786667,2008,portalbio
Desmodus rotundus,-56.622778,-16.256667,2011,portalbio
Desmodus rotundus,-51.568889,-10.643889,2011,portalbio
Desmodus rotundus,-47.652639,-22.167306,2009,portalbio
Desmodus rotundus,-47.652639,-22.167306,2009,portalbio
Desmodus rotundus,-47.652639,-22.167306,2010,portalbio
Desmodus rotundus,-47.652639,-22.167306,2010,portalbio
Desmodus rotundus,-47.562417,-22.156111,2009,portalbio
Desmodus rotundus,-47.652639,-22.167306,2010,portalbio
Desmodus rotundus,-47.652639,-22.167306,2010,portalbio
Desmodus rotundus,-47.562417,-22.156111,2009,portalbio
Desmodus rotundus,-47.562417,-22.156111,2010,portalbio
Desmodus rotundus,-47.562417,-22.156111,2010,portalbio
Desmodus rotundus,-49.452917,-28.548033,2011,portalbio
Desmodus rotundus,-43.943203,-16.706456,2012,portalbio
Desmodus rotundus,-43.920508,-16.707311,2012,portalbio
Desmodus rotundus,-43.940633,-16.70405,2012,portalbio
Desmodus rotundus,-43.92925,-16.726714,2012,portalbio
Desmodus rotundus,-49.4233,-24.566667,2011,portalbio
Desmodus rotundus,-37.180356,-10.803192,2011,portalbio
Desmodus rotundus,-43.9425,-19.712778,2011,portalbio
Desmodus rotundus,-47.652639,-22.167306,2009,portalbio
Desmodus rotundus,-47.652639,-22.167306,2009,portalbio
Desmodus rotundus,-49.498481,-24.630811,2011,portalbio
Desmodus rotundus,-47.428842,-21.848389,2012,portalbio
Desmodus rotundus,-47.428842,-21.848389,2011,portalbio
Desmodus rotundus,-47.428842,-21.848389,2011,portalbio
Desmodus rotundus,-47.428842,-21.848389,2012,portalbio
Desmodus rotundus,-43.43775,-22.582611,2011,portalbio
Desmodus rotundus,-44.169556,-15.113694,2016,portalbio
Desmodus rotundus,-43.40385,-22.587925,2011,portalbio
Desmodus rotundus,-43.43775,-22.582611,2011,portalbio
Desmodus rotundus,-43.40385,-22.587925,2011,portalbio
Desmodus rotundus,-43.40385,-22.587925,2011,portalbio
Desmodus rotundus,-43.43775,-22.582611,2011,portalbio
Desmodus rotundus,-43.43775,-22.582611,2011,portalbio
Desmodus rotundus,-48.965,-15.094167,2012,portalbio
Desmodus rotundus,-48.985278,-15.093333,2012,portalbio
Desmodus rotundus,-50.376667,-16.524167,2013,portalbio
Desmodus rotundus,-42.668558,-21.85815,2009,portalbio
Desmodus rotundus,-42.911117,-21.994144,2011,portalbio
Desmodus rotundus,-42.638519,-21.918997,2011,portalbio
Desmodus rotundus,-43.152817,-22.113789,2010,portalbio
Desmodus rotundus,-42.223356,-21.374278,2011,portalbio
Desmodus rotundus,-42.668558,-21.85815,2009,portalbio
Desmodus rotundus,-42.668558,-21.85815,2009,portalbio
Desmodus rotundus,-43.068189,-22.007514,2009,portalbio
Desmodus rotundus,-43.068189,-22.007514,2009,portalbio
Desmodus rotundus,-43.152817,-22.113789,2010,portalbio
Desmodus rotundus,-42.911117,-21.994144,2011,portalbio
Desmodus rotundus,-42.911117,-21.994144,2011,portalbio
Desmodus rotundus,-42.638519,-21.918997,2011,portalbio
Desmodus rotundus,-43.068189,-22.007514,2009,portalbio
Desmodus rotundus,-43.152817,-22.113789,2010,portalbio
Desmodus rotundus,-42.638519,-21.918997,2011,portalbio
Desmodus rotundus,-42.096928,-21.405286,2011,portalbio
Desmodus rotundus,-42.096928,-21.405286,2011,portalbio
Desmodus rotundus,-42.223356,-21.374278,2011,portalbio
Desmodus rotundus,-42.223356,-21.374278,2011,portalbio
Desmodus rotundus,-42.096928,-21.405286,2011,portalbio
Desmodus rotundus,-51.703667,-21.0635,2012,portalbio
Desmodus rotundus,-51.800944,-21.10725,2012,portalbio
Desmodus rotundus,-51.762278,-21.1185,2012,portalbio
Desmodus rotundus,-51.698056,-21.08675,2012,portalbio
Desmodus rotundus,-51.792694,-21.154833,2012,portalbio
Desmodus rotundus,-51.801611,-21.113611,2012,portalbio
Desmodus rotundus,-51.795194,-21.1325,2012,portalbio
Desmodus rotundus,-51.827611,-21.1355,2012,portalbio
Desmodus rotundus,-51.801583,-21.113,2011,portalbio
Desmodus rotundus,-48.618056,-16.700556,2013,portalbio
Desmodus rotundus,-50.882222,-14.585556,2014,portalbio
Desmodus rotundus,-42.035,-22.427778,2013,portalbio
Desmodus rotundus,-49.241944,-22.815556,2009,portalbio
Desmodus rotundus,-39.381942,-11.804442,2008,portalbio
Desmodus rotundus,-38.698083,-12.61375,2009,portalbio
Desmodus rotundus,-38.765,-12.326944,2008,portalbio
Desmodus rotundus,-38.828528,-12.355944,2008,portalbio
Desmodus rotundus,-38.849833,-12.484333,2008,portalbio
Desmodus rotundus,-39.067444,-11.908889,2008,portalbio
Desmodus rotundus,-38.329139,-12.462222,2008,portalbio
Desmodus rotundus,-39.854694,-11.663639,2010,portalbio
Desmodus rotundus,-44.645669,-22.414833,2009,portalbio
Desmodus rotundus,-59.39371,-2.4207,2014,portalbio
Desmodus rotundus,-59.957389,-3.084,2013,portalbio
Desmodus rotundus,-59.96375,-3.099083,2013,portalbio
Desmodus rotundus,-43.567778,-22.502222,2010,portalbio
Desmodus rotundus,-43.567778,-22.502222,2011,portalbio
Desmodus rotundus,-44.193878,-15.115214,2014,portalbio
Desmodus rotundus,-38.822833,-12.492333,2008,portalbio
Desmodus rotundus,-43.414722,-4.891667,2015,portalbio
Desmodus rotundus,-42.040828,-22.429364,2011,portalbio
Desmodus rotundus,-43.8875,-16.718056,2014,portalbio
Desmodus rotundus,-43.8875,-16.718056,2014,portalbio
Desmodus rotundus,-43.8875,-16.718056,2014,portalbio
Desmodus rotundus,-43.8875,-16.718056,2014,portalbio
Desmodus rotundus,-43.8875,-16.718056,2014,portalbio
Desmodus rotundus,-42.047517,-20.486897,2013,portalbio
Desmodus rotundus,-42.047517,-20.483517,2014,portalbio
Desmodus rotundus,-41.921125,-21.571931,2014,portalbio
Desmodus rotundus,-37.247833,-8.571167,2014,portalbio
Desmodus rotundus,-37.241889,-8.567333,2014,portalbio
Desmodus rotundus,-37.194611,-8.538278,2014,portalbio
Desmodus rotundus,-47.656528,-22.267056,2009,portalbio
Desmodus rotundus,-47.656528,-22.267056,2009,portalbio
Desmodus rotundus,-50.763889,2.061389,2010,portalbio
Desmodus rotundus,-50.77175,2.066111,2010,portalbio
Desmodus rotundus,-43.366667,-21.716667,2009,portalbio
Desmodus rotundus,-40.601667,-20.089722,2008,portalbio
Desmodus rotundus,-40.601667,-20.093333,2008,portalbio
Desmodus rotundus,-51.093611,-31.287222,2012,portalbio
Desmodus rotundus,-50.751942,-29.65,2011,portalbio
Desmodus rotundus,-42.180306,-21.399417,2013,portalbio
Desmodus rotundus,-42.223356,-21.374278,2013,portalbio
Desmodus rotundus,-42.096928,-21.405281,2013,portalbio
Desmodus rotundus,-41.793389,-20.590144,2012,portalbio
Desmodus rotundus,-53.491389,-30.512217,2011,portalbio
Desmodus rotundus,-57.522867,-3.693772,2014,portalbio
Desmodus rotundus,-59.149567,-3.180388,2014,portalbio
Desmodus rotundus,-59.149567,-3.180388,2014,portalbio
Desmodus rotundus,-59.149567,-3.180388,2014,portalbio
Desmodus rotundus,-40.027631,-19.151158,2009,portalbio
Desmodus rotundus,-40.027631,-19.151158,2009,portalbio
Desmodus rotundus,-49.379038,-26.250757,2013,portalbio
Desmodus rotundus,-51.180393,0.857967,2013,portalbio
Desmodus rotundus,-55.451257,-10.818196,2013,portalbio
Desmodus rotundus,-40.027631,-19.151158,2009,portalbio
Desmodus rotundus,-43.711303,-22.775833,2014,portalbio
Desmodus rotundus,-43.711303,-22.775833,2014,portalbio
Desmodus rotundus,-44.083178,-22.445347,2009,portalbio
Desmodus rotundus,-55.733333,-14.466667,2013,portalbio
Desmodus rotundus,-55.733331,-14.466667,2013,portalbio
Desmodus rotundus,-47.813131,-15.750044,2012,portalbio
Desmodus rotundus,-56.620278,-18.988333,2013,portalbio
Desmodus rotundus,-56.798889,-19.054444,2013,portalbio
Desmodus rotundus,-56.798889,-19.054444,2013,portalbio
Desmodus rotundus,-57.023333,-19.324167,2013,portalbio
Desmodus rotundus,-57.023333,-19.324167,2013,portalbio
Desmodus rotundus,-40.601944,-20.092222,2009,portalbio
Desmodus rotundus,-40.373611,-19.2825,2008,portalbio
Desmodus rotundus,-40.375831,-19.268331,2008,portalbio
Desmodus rotundus,-40.375831,-19.268331,2009,portalbio
Desmodus rotundus,-40.603611,-20.089722,2009,portalbio
Desmodus rotundus,-35.916667,-8.966667,2010,portalbio
Desmodus rotundus,-51.245467,-23.446831,2014,portalbio
Desmodus rotundus,-56.559098,-20.902328,2010,portalbio
Desmodus rotundus,-56.452938,-21.132034,2010,portalbio
Desmodus rotundus,-42.043655,-22.42835,2013,portalbio
Desmodus rotundus,-42.028077,-22.404339,2014,portalbio
Desmodus rotundus,-42.050898,-22.436839,2013,portalbio
Desmodus rotundus,-42.028077,-22.404339,2013,portalbio
Desmodus rotundus,-42.028077,-22.404339,2013,portalbio
Desmodus rotundus,-42.028077,-22.404339,2013,portalbio
Desmodus rotundus,-42.050898,-22.436839,2013,portalbio
Desmodus rotundus,-42.04127,-22.42236,2013,portalbio
Desmodus rotundus,-42.04127,-22.42236,2013,portalbio
Desmodus rotundus,-42.04127,-22.42236,2013,portalbio
Desmodus rotundus,-42.043655,-22.42835,2013,portalbio
Desmodus rotundus,-42.04127,-22.42236,2013,portalbio
Desmodus rotundus,-42.028077,-22.404339,2014,portalbio
Desmodus rotundus,-40.124167,-6.601944,2013,portalbio
Desmodus rotundus,-40.124167,-6.601944,2013,portalbio
Desmodus rotundus,-40.124167,-6.601944,2013,portalbio
Desmodus rotundus,-42.698364,-21.907375,2010,portalbio
Desmodus rotundus,-43.005981,-21.968519,2010,portalbio
Desmodus rotundus,-43.148803,-22.106,2010,portalbio
Desmodus rotundus,-42.874144,-22.034731,2011,portalbio
Desmodus rotundus,-42.544556,-21.892083,2011,portalbio
Desmodus rotundus,-43.834606,-21.947139,2010,portalbio
Desmodus rotundus,-43.834606,-21.947139,2010,portalbio
Desmodus rotundus,-43.903056,-22.021389,2007,portalbio
Desmodus rotundus,-43.903056,-22.021389,2007,portalbio
Desmodus rotundus,-43.903056,-22.021389,2008,portalbio
Desmodus rotundus,-43.903056,-22.021389,2008,portalbio
Desmodus rotundus,-43.903056,-22.021389,2008,portalbio
Desmodus rotundus,-43.8975,-21.713056,2011,portalbio
Desmodus rotundus,-51.081667,-30.270831,2009,portalbio
Desmodus rotundus,-51.081667,-30.270831,2009,portalbio
Desmodus rotundus,-40.027631,-19.151158,2011,portalbio
Desmodus rotundus,-43.866667,-21.666667,2009,portalbio
Desmodus rotundus,-47.731389,-21.585,2012,portalbio
Desmodus rotundus,-40.027631,-19.151158,2010,portalbio
Desmodus rotundus,-43.92925,-16.726714,2013,portalbio
Desmodus rotundus,-43.943203,-16.706456,2013,portalbio
Desmodus rotundus,-40.027631,-19.151158,2010,portalbio
Desmodus rotundus,-40.027631,-19.151158,2011,portalbio
Desmodus rotundus,-40.027631,-19.151158,2011,portalbio
Desmodus rotundus,-42.864722,-21.398694,2013,portalbio
Desmodus rotundus,-60.673056,2.82,2012,portalbio
Desmodus rotundus,-61.180278,4.431942,2012,portalbio
Desmodus rotundus,-59.623611,3.881944,2012,portalbio
Desmodus rotundus,-60.956944,2.431944,2012,portalbio
Desmodus rotundus,-61.056944,2.198333,2012,portalbio
Desmodus rotundus,-40.027631,-19.151158,2011,portalbio
Desmodus rotundus,-40.027631,-19.151158,2011,portalbio
Desmodus rotundus,-42.03273,-22.41984,2015,portalbio
Desmodus rotundus,-42.03273,-22.41984,2015,portalbio
Desmodus rotundus,-41.851389,-20.419722,2013,portalbio
Desmodus rotundus,-41.864167,-20.640833,2013,portalbio
Desmodus rotundus,-43.942778,-16.706389,2014,portalbio
Desmodus rotundus,-43.942778,-16.706389,2014,portalbio
Desmodus rotundus,-43.942778,-16.706389,2014,portalbio
Desmodus rotundus,-42.043655,-22.42835,2014,portalbio
Desmodus rotundus,-42.039237,-22.424784,2014,portalbio
Desmodus rotundus,-42.050898,-22.436839,2014,portalbio
Desmodus rotundus,-42.028077,-22.404339,2014,portalbio
Desmodus rotundus,-42.028077,-22.404339,2014,portalbio
Desmodus rotundus,-42.04227,-22.41965,2014,portalbio
Desmodus rotundus,-48.283331,-25.15,2013,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9127,-22.1644,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.911722,-22.164667,2014,portalbio
Desmodus rotundus,-44.911722,-22.164667,2014,portalbio
Desmodus rotundus,-44.911722,-22.164667,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.9123,-22.165,2014,portalbio
Desmodus rotundus,-44.946667,-22.395278,2007,portalbio
Desmodus rotundus,-44.9425,-22.310556,2007,portalbio
Desmodus rotundus,-42.180308,-21.399417,2012,portalbio
Desmodus rotundus,-35.177931,-8.048517,2009,portalbio
Desmodus rotundus,-35.176389,-8.7305,2014,portalbio
Desmodus rotundus,-35.176389,-8.7305,2015,portalbio
Desmodus rotundus,-47.9375,-15.619167,2012,portalbio
Desmodus rotundus,-52.177778000000004,-22.629167,2010,portalbio
Desmodus rotundus,-41.098583,-21.564083,2013,portalbio
Desmodus rotundus,-49.666667,-26.7,2010,portalbio
Desmodus rotundus,-37.900831,-6.051942,2015,portalbio
Desmodus rotundus,-38.986,-13.019639,2012,portalbio
Desmodus rotundus,-38.985667,-13.018528,2012,portalbio
Desmodus rotundus,-39.032389,-13.0315,2012,portalbio
Desmodus rotundus,-39.049944000000004,-13.01325,2012,portalbio
Desmodus rotundus,-39.053861,-13.013139,2012,portalbio
Desmodus rotundus,-41.583194,-11.599472,2012,portalbio
Desmodus rotundus,-41.752694,-11.667056,2012,portalbio
Desmodus rotundus,-41.654889,-11.887358,2012,portalbio
Desmodus rotundus,-38.624222,-12.234,2012,portalbio
Desmodus rotundus,-38.882333,-12.141722,2012,portalbio
Desmodus rotundus,-38.623667,-12.233806,2012,portalbio
Desmodus rotundus,-39.500972,-10.080333,2012,portalbio
Desmodus rotundus,-38.796469,-12.421028,2012,portalbio
Desmodus rotundus,-46.633889,-23.434722,2000,portalbio
Desmodus rotundus,-46.633889,-23.434722,2000,portalbio
Desmodus rotundus,-38.796222,-12.42125,2012,portalbio
Desmodus rotundus,-38.923331,-12.945306,2012,portalbio
